"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",388.464,
"ISR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",379.337,
"ISR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",365.379,
"ISR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",359.407,
"ISR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",349.253,
"ISR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",348.26,
"ISR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",337.251,
"ISR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",326.818,
"ISR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",320.815,
"ISR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",320.793,
"ISR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",312.627,
"ISR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",303.324,
"ISR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",293.115,
"ISR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",289.577,
"ISR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",272.204,
"ISR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",263.31,
"ISR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",265.858,
"ISR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",267.569,
"JAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",242.378,
"JAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",250.845,
"JAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",243.433,
"JAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",239.64,
"JAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",236.634,
"JAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",226.532,
"JAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",228.357,
"JAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",254.76,
"JAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",277.942,
"JAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",290.898,
"JAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",256.266,
"JAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",276.075,
"JAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",258.704,
"JAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",267.916,
"JAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",300.726,
"JAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",310.039,
"JAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",308.17,
"JAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",308.365,
"JAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",311.781,
"JAM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",318.193,
"JOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",316.344,
"JOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",317.464,
"JOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",319.563,
"JOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",314.877,
"JOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",325.461,
"JOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",338.253,
"JOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",333.373,
"JOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",310.502,
"JOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",292.161,
"JOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",284.917,
"JOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",280.242,
"JOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",275.415,
"JOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",270.946,
"JOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",267.165,
"JOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",270.125,
"JOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",272.514,
"JOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",281.415,
"JOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",287.409,
"JOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",296.791,
"JOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",306.872,
"KAZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",659.124,
"KAZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",655.79,
"KAZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",662.075,
"KAZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",673.779,
"KAZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",663.201,
"KAZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",664.246,
"KAZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",659.061,
"KAZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",653.974,
"KAZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",633.16,
"KAZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",614.77,
"KAZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",619.412,
"KAZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",616.339,
"KAZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",613.68,
"KAZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",602.087,
"KAZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",588.846,
"KAZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",578.585,
"KAZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",565.807,
"KAZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",550.819,
"KAZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",550.758,
"KAZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",546.669,
"KEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",94.349,
"KEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",94.078,
"KEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",94.691,
"KEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",95.143,
"KEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",95.225,
"KEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",95.441,
"KEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",97.166,
"KEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",101.194,
"KEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",106.056,
"KEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",111.516,
"KEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",116.053,
"KEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",119.684,
"KEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",123.119,
"KEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",125.828,
"KEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",127.458,
"KEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",126.648,
"KEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",122.262,
"KEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",116.313,
"KEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",110.67,
"KEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",104.396,
"KWT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",358.339,
"KWT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",327.56,
"KWT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",358.178,
"KWT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",361.555,
"KWT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",379.2,
"KWT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",402.983,
"KWT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",406,
"KWT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",396.925,
"KWT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",435.897,
"KWT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",406.174,
"KWT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",356.621,
"KWT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",333.278,
"KWT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",336.356,
"KWT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",328.3,
"KWT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",320.529,
"KWT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",324.583,
"KWT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",335.693,
"KWT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",344.896,
"KWT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",354.677,
"KWT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",364.818,
"KGZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",492.284,
"KGZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",496.979,
"KGZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",499.088,
"KGZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",501.388,
"KGZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",485.368,
"KGZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",487.887,
"KGZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",496.453,
"KGZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",490.78,
"KGZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",479.141,
"KGZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",459.903,
"KGZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",450.798,
"KGZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",444.323,
"KGZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",441.825,
"KGZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",437.098,
"KGZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",436.709,
"KGZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",437.587,
"KGZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",411.025,
"KGZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",403.057,
"KGZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",397.862,
"KGZ","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",403.334,
"LAO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",172.037,
"LAO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",173.429,
"LAO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",174.189,
"LAO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",175.317,
"LAO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",176.103,
"LAO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",177.661,
"LAO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",180.356,
"LAO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",184.038,
"LAO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",190.071,
"LAO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",191.665,
"LAO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",188.889,
"LAO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",183.352,
"LAO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",178.597,
"LAO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",174.544,
"LAO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",171.149,
"LAO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",169.567,
"LAO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",168.33,
"LAO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",168.485,
"LAO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",176.323,
"LAO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",192.012,
"LVA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",888.387,
"LVA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",937.018,
"LVA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",929.925,
"LVA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",925.708,
"LVA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",921.061,
"LVA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",958.397,
"LVA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",1011.481,
"LVA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",1005.82,
"LVA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",952.9,
"LVA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",928.002,
"LVA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",923.896,
"LVA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",887.606,
"LVA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",842.567,
"LVA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",805.965,
"LVA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",732.205,
"LVA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",670.69,
"LVA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",593.094,
"LVA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",555.921,
"LVA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",566.872,
"LVA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",586.188,
"LBN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",522.732,
"LBN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",512.895,
"LBN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",507.27,
"LBN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",506.487,
"LBN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",509.418,
"LBN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",514.74,
"LBN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",538.085,
"LBN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",565.592,
"LBN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",592.332,
"LBN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",613.001,
"LBN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",624.476,
"LBN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",605.677,
"LBN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",586.412,
"LBN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",566.059,
"LBN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",544.424,
"LBN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",521.604,
"LBN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",506.75,
"LBN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",491.586,
"LBN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",489.285,
"LBN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",488.095,
"LSO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",260.206,
"LSO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",267.966,
"LSO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",277.393,
"LSO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",287.235,
"LSO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",296.284,
"LSO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",303.533,
"LSO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",314.54,
"LSO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",335.195,
"LSO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",361.035,
"LSO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",379.464,
"LSO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",396.538,
"LSO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",406.72,
"LSO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",418.987,
"LSO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",427.794,
"LSO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",433.613,
"LSO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",431.752,
"LSO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",418.606,
"LSO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",406.605,
"LSO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",399.302,
"LSO","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",394.648,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",126.523,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",124.381,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",123.723,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",124.302,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",125.067,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",126.516,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",124.007,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",119.748,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",116.52,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",115.724,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",115.36,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",119.362,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",131.01,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",141.338,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",144.983,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",144.472,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",135.035,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",125.67,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",126.318,
"LBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",132.841,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",345.002,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",351.674,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",360.361,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",357.692,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",342.83,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",343.919,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",351.415,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",391.686,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",402.163,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",421.381,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",413.006,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",418.753,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",415.459,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",419.573,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",429.249,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",438.996,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",449.063,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",460.906,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",476.923,
"LBY","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",496.634,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",567.951,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",595.906,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",594.597,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",604.137,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",610.687,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",655.756,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",689.186,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",723.576,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",717.995,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",677.278,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",694.257,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",684.094,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",658.081,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",634.76,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",578.926,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",554.192,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",497.907,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",436.763,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",445.837,
"LTU","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",457.156,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",1247.13,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",1274.101,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",1309.776,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",1303.688,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",1276.685,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",1291.523,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",1326.829,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",1358.591,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",1332.707,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",1344.743,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",1340.239,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",1320.901,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",1330.586,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",1295.182,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",1310.891,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",1329.817,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",1330.899,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",1330.188,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",1324.196,
"MKD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",1321.068,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",69.156,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",69.322,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",71.682,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",74.038,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",75.374,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",76.238,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",75.445,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",74.758,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",75.372,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",75.703,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",75.566,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",77.144,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",79.603,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",82.281,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",84.513,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",84.607,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",82.217,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",80.128,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",80.754,
"MDG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",83.203,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",80.761,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",78.946,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",77.17,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",75.626,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",73.79,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",71.968,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",71.473,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",71.399,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",72.094,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",74.529,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",77.097,
"MWI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",79.407,
